round_epochs,val_loss,val_acc,loss,acc,activation,batch_size,first_neuron,fourth_neuron,loss,optimizer,second_neuron,third_neuron
100,0.65828079,0.75,0.448132896,0.629629641,<function linear at 0x000001AA17118048>,10,8,8,<function mean_squared_error at 0x000001AA170D2950>,Adam,84,48
100,0.658505857,0.75,0.447718382,0.629629641,<function linear at 0x000001AA17118048>,10,12,12,<function mean_squared_error at 0x000001AA170D2950>,Adam,48,36
100,0.65882349,0.75,0.445816235,0.629629641,<function linear at 0x000001AA17118048>,10,12,8,<function mean_squared_error at 0x000001AA170D2950>,Adam,48,62
100,0.658909738,0.75,0.450025439,0.62962963,<function linear at 0x000001AA17118048>,10,8,24,<function mean_squared_error at 0x000001AA170D2950>,Adam,36,84
100,0.659695685,0.75,0.392018855,0.703703701,<function relu at 0x000001AA17107D08>,30,8,12,<function mean_squared_error at 0x000001AA170D2950>,Adam,36,62
100,0.659986138,0.75,0.4454536,0.629629641,<function linear at 0x000001AA17118048>,10,8,12,<function mean_squared_error at 0x000001AA170D2950>,Adam,48,48
100,0.660951376,0.75,0.446459366,0.629629641,<function linear at 0x000001AA17118048>,10,12,24,<function mean_squared_error at 0x000001AA170D2950>,Adam,62,36
100,0.661900163,0.75,0.447719689,0.629629641,<function linear at 0x000001AA17118048>,10,8,8,<function mean_squared_error at 0x000001AA170D2950>,Adam,36,36
100,0.661918581,0.75,0.447477926,0.666666687,<function linear at 0x000001AA17118048>,10,12,8,<function mean_squared_error at 0x000001AA170D2950>,Adam,36,48
100,0.662141085,0.75,0.443043869,0.629629644,<function linear at 0x000001AA17118048>,10,24,12,<function mean_squared_error at 0x000001AA170D2950>,Adam,36,62
100,0.662426412,0.75,0.443614172,0.629629652,<function linear at 0x000001AA17118048>,20,8,12,<function mean_squared_error at 0x000001AA170D2950>,Adam,48,48
100,0.662711143,0.75,0.445581576,0.629629652,<function linear at 0x000001AA17118048>,10,24,24,<function mean_squared_error at 0x000001AA170D2950>,Adam,36,84
100,0.663467109,0.75,0.444041516,0.629629619,<function linear at 0x000001AA17118048>,20,12,12,<function mean_squared_error at 0x000001AA170D2950>,Adam,36,84
100,0.66362524,0.75,0.448297491,0.629629641,<function linear at 0x000001AA17118048>,10,12,24,<function mean_squared_error at 0x000001AA170D2950>,Adam,62,62
100,0.663693547,0.75,0.444637791,0.62962963,<function linear at 0x000001AA17118048>,10,24,8,<function mean_squared_error at 0x000001AA170D2950>,Adam,36,62
100,0.66422683,0.75,0.448057178,0.62962963,<function linear at 0x000001AA17118048>,10,8,8,<function mean_squared_error at 0x000001AA170D2950>,Adam,36,48
100,0.664520144,0.75,0.446192496,0.629629622,<function linear at 0x000001AA17118048>,10,8,8,<function mean_squared_error at 0x000001AA170D2950>,Adam,62,62
100,0.664776802,0.75,0.448693934,0.629629633,<function linear at 0x000001AA17118048>,20,12,12,<function mean_squared_error at 0x000001AA170D2950>,Adam,62,62
100,0.664778829,0.75,0.445613527,0.555555571,<function linear at 0x000001AA17118048>,20,24,12,<function mean_squared_error at 0x000001AA170D2950>,Adam,36,48
100,0.665437758,0.75,0.448068068,0.629629641,<function linear at 0x000001AA17118048>,10,12,12,<function mean_squared_error at 0x000001AA170D2950>,Adam,36,84
100,0.667263031,0.75,0.446480605,0.629629622,<function linear at 0x000001AA17118048>,20,8,8,<function mean_squared_error at 0x000001AA170D2950>,Adam,84,48
100,0.667381704,0.75,0.447899848,0.555555571,<function linear at 0x000001AA17118048>,20,12,24,<function mean_squared_error at 0x000001AA170D2950>,Adam,62,36
100,0.66738534,0.75,0.445801099,0.629629652,<function linear at 0x000001AA17118048>,10,12,24,<function mean_squared_error at 0x000001AA170D2950>,Adam,36,48
100,0.667470932,0.75,0.447463986,0.629629652,<function linear at 0x000001AA17118048>,20,24,8,<function mean_squared_error at 0x000001AA170D2950>,Adam,62,62
100,0.667499304,0.75,0.44430508,0.629629641,<function linear at 0x000001AA17118048>,20,12,24,<function mean_squared_error at 0x000001AA170D2950>,Adam,48,36
100,0.668133438,0.75,0.44809102,0.629629622,<function linear at 0x000001AA17118048>,10,24,24,<function mean_squared_error at 0x000001AA170D2950>,Adam,62,36
100,0.668395162,0.75,0.447985869,0.629629652,<function linear at 0x000001AA17118048>,10,8,8,<function mean_squared_error at 0x000001AA170D2950>,Adam,48,84
100,0.668685675,0.75,0.447190964,0.629629641,<function linear at 0x000001AA17118048>,20,24,8,<function mean_squared_error at 0x000001AA170D2950>,Adam,84,62
100,0.669575334,0.75,0.443399771,0.55555556,<function linear at 0x000001AA17118048>,20,12,24,<function mean_squared_error at 0x000001AA170D2950>,Adam,48,48
100,0.671030641,0.75,0.45000384,0.62962963,<function linear at 0x000001AA17118048>,10,24,12,<function mean_squared_error at 0x000001AA170D2950>,Adam,84,36
100,0.671294868,0.75,0.446130647,0.629629622,<function linear at 0x000001AA17118048>,10,24,8,<function mean_squared_error at 0x000001AA170D2950>,Adam,62,84
100,0.671830535,0.75,0.447380435,0.629629652,<function linear at 0x000001AA17118048>,20,8,8,<function mean_squared_error at 0x000001AA170D2950>,Adam,48,36
100,0.671992183,0.75,0.449621326,0.629629652,<function linear at 0x000001AA17118048>,20,12,12,<function mean_squared_error at 0x000001AA170D2950>,Adam,62,84
100,0.673024058,0.75,0.428195447,0.777777791,<function relu at 0x000001AA17107D08>,30,12,8,<function mean_squared_error at 0x000001AA170D2950>,Adam,36,62
100,0.673163891,0.75,0.445163691,0.629629652,<function linear at 0x000001AA17118048>,10,24,8,<function mean_squared_error at 0x000001AA170D2950>,Adam,62,36
100,0.673352361,0.75,0.443989994,0.629629641,<function linear at 0x000001AA17118048>,10,8,8,<function mean_squared_error at 0x000001AA170D2950>,Adam,36,84
100,0.673526168,0.75,0.447185439,0.62962963,<function linear at 0x000001AA17118048>,10,24,12,<function mean_squared_error at 0x000001AA170D2950>,Adam,48,48
100,0.673719764,0.75,0.443766539,0.629629619,<function linear at 0x000001AA17118048>,20,8,24,<function mean_squared_error at 0x000001AA170D2950>,Adam,62,48
100,0.673888087,0.75,0.443714724,0.629629641,<function linear at 0x000001AA17118048>,10,12,8,<function mean_squared_error at 0x000001AA170D2950>,Adam,48,84
100,0.674001396,0.75,0.446909785,0.62962963,<function linear at 0x000001AA17118048>,10,24,24,<function mean_squared_error at 0x000001AA170D2950>,Adam,48,36
100,0.674011767,0.75,0.446784102,0.666666687,<function linear at 0x000001AA17118048>,10,8,24,<function mean_squared_error at 0x000001AA170D2950>,Adam,36,36
100,0.674128652,0.75,0.372030398,0.629629633,<function relu at 0x000001AA17107D08>,20,8,24,<function mean_squared_error at 0x000001AA170D2950>,Adam,36,36
100,0.674286366,0.75,0.446669413,0.666666668,<function linear at 0x000001AA17118048>,20,24,24,<function mean_squared_error at 0x000001AA170D2950>,Adam,84,84
100,0.674600661,0.75,0.443943641,0.629629619,<function linear at 0x000001AA17118048>,20,12,12,<function mean_squared_error at 0x000001AA170D2950>,Adam,84,36
100,0.675623655,0.75,0.448392424,0.629629641,<function linear at 0x000001AA17118048>,10,8,8,<function mean_squared_error at 0x000001AA170D2950>,Adam,62,84
100,0.675629437,0.75,0.448369822,0.629629641,<function linear at 0x000001AA17118048>,10,24,12,<function mean_squared_error at 0x000001AA170D2950>,Adam,48,62
100,0.676687121,1,0.450823024,0.62962963,<function linear at 0x000001AA17118048>,20,24,12,<function mean_squared_error at 0x000001AA170D2950>,Adam,48,62
100,0.67734313,0.75,0.449616516,0.592592617,<function linear at 0x000001AA17118048>,20,8,8,<function mean_squared_error at 0x000001AA170D2950>,Adam,84,62
100,0.67834717,0.75,0.446379284,0.592592606,<function linear at 0x000001AA17118048>,20,24,12,<function mean_squared_error at 0x000001AA170D2950>,Adam,62,62
100,0.678421199,0.75,0.445252303,0.629629619,<function linear at 0x000001AA17118048>,20,8,24,<function mean_squared_error at 0x000001AA170D2950>,Adam,36,48
100,0.678684354,0.75,0.446052367,0.592592617,<function linear at 0x000001AA17118048>,10,12,24,<function mean_squared_error at 0x000001AA170D2950>,Adam,36,62
100,0.67941314,0.75,0.447705602,0.62962963,<function linear at 0x000001AA17118048>,10,12,8,<function mean_squared_error at 0x000001AA170D2950>,Adam,62,62
100,0.679441512,0.75,0.44786543,0.629629652,<function linear at 0x000001AA17118048>,10,8,24,<function mean_squared_error at 0x000001AA170D2950>,Adam,48,48
100,0.680865049,0.75,0.445782163,0.62962963,<function linear at 0x000001AA17118048>,10,12,8,<function mean_squared_error at 0x000001AA170D2950>,Adam,36,36
100,0.681607068,0.75,0.447062806,0.629629619,<function linear at 0x000001AA17118048>,20,8,8,<function mean_squared_error at 0x000001AA170D2950>,Adam,62,36
100,0.68203187,0.75,0.448384085,0.629629641,<function linear at 0x000001AA17118048>,10,8,24,<function mean_squared_error at 0x000001AA170D2950>,Adam,62,62
100,0.683389843,0.75,0.354472979,0.666666675,<function relu at 0x000001AA17107D08>,20,12,12,<function mean_squared_error at 0x000001AA170D2950>,Adam,36,48
100,0.684475899,0.75,0.448120106,0.629629622,<function linear at 0x000001AA17118048>,20,12,24,<function mean_squared_error at 0x000001AA170D2950>,Adam,84,48
100,0.684670568,0.75,0.446879327,0.666666687,<function relu at 0x000001AA17107D08>,30,12,12,<function mean_squared_error at 0x000001AA170D2950>,Adam,36,36
100,0.685574114,0.75,0.443857191,0.629629652,<function linear at 0x000001AA17118048>,20,12,24,<function mean_squared_error at 0x000001AA170D2950>,Adam,48,62
100,0.686841607,0.75,0.445216587,0.629629641,<function linear at 0x000001AA17118048>,20,8,8,<function mean_squared_error at 0x000001AA170D2950>,Adam,84,36
100,0.690619051,0.75,0.447445013,0.629629644,<function linear at 0x000001AA17118048>,10,12,8,<function mean_squared_error at 0x000001AA170D2950>,Adam,36,84
100,0.690848112,0.75,0.448801185,0.629629619,<function linear at 0x000001AA17118048>,20,8,12,<function mean_squared_error at 0x000001AA170D2950>,Adam,36,48
100,0.692503691,0.75,0.444221971,0.629629619,<function linear at 0x000001AA17118048>,20,8,8,<function mean_squared_error at 0x000001AA170D2950>,Adam,84,84
100,0.692710578,0.75,0.44911668,0.629629633,<function linear at 0x000001AA17118048>,10,24,8,<function mean_squared_error at 0x000001AA170D2950>,Adam,84,36
100,0.692867339,0.75,0.448553484,0.629629622,<function linear at 0x000001AA17118048>,20,12,24,<function mean_squared_error at 0x000001AA170D2950>,Adam,62,62
100,0.693037987,0.75,0.369245619,0.666666664,<function relu at 0x000001AA17107D08>,10,12,8,<function mean_squared_error at 0x000001AA170D2950>,Adam,48,48
100,0.693654537,0.75,0.425063835,0.666666668,<function relu at 0x000001AA17107D08>,20,8,8,<function mean_squared_error at 0x000001AA170D2950>,Adam,36,36
100,0.694006801,0.75,0.447010246,0.629629622,<function linear at 0x000001AA17118048>,20,12,8,<function mean_squared_error at 0x000001AA170D2950>,Adam,36,62
100,0.694454968,0.75,0.497651684,0.777777802,<function relu at 0x000001AA17107D08>,20,24,8,<function mean_squared_error at 0x000001AA170D2950>,Adam,84,36
100,0.694569111,0.75,0.444687956,0.629629633,<function linear at 0x000001AA17118048>,10,8,24,<function mean_squared_error at 0x000001AA170D2950>,Adam,62,36
100,0.695044339,0.75,0.44756926,0.666666664,<function linear at 0x000001AA17118048>,20,24,24,<function mean_squared_error at 0x000001AA170D2950>,Adam,36,48
100,0.69645232,0.75,0.361740879,0.666666675,<function relu at 0x000001AA17107D08>,10,8,12,<function mean_squared_error at 0x000001AA170D2950>,Adam,36,48
100,0.699335098,0.75,0.444812141,0.629629641,<function linear at 0x000001AA17118048>,10,12,12,<function mean_squared_error at 0x000001AA170D2950>,Adam,84,62
100,0.70014739,0.75,0.324062181,0.666666687,<function relu at 0x000001AA17107D08>,10,8,24,<function mean_squared_error at 0x000001AA170D2950>,Adam,36,48
100,0.700872958,0.75,0.449445043,0.666666687,<function linear at 0x000001AA17118048>,20,8,24,<function mean_squared_error at 0x000001AA170D2950>,Adam,48,84
100,0.701053858,0.75,0.447115278,0.592592617,<function linear at 0x000001AA17118048>,20,24,24,<function mean_squared_error at 0x000001AA170D2950>,Adam,62,62
100,0.702380359,0.5,0.408266242,0.70370371,<function relu at 0x000001AA17107D08>,10,12,8,<function mean_squared_error at 0x000001AA170D2950>,Adam,36,36
100,0.703181028,0.75,0.448324043,0.629629652,<function linear at 0x000001AA17118048>,20,24,8,<function mean_squared_error at 0x000001AA170D2950>,Adam,48,62
100,0.705094278,0.75,0.445748208,0.629629652,<function linear at 0x000001AA17118048>,20,8,24,<function mean_squared_error at 0x000001AA170D2950>,Adam,36,62
100,0.707515717,0.75,0.447744931,0.555555574,<function linear at 0x000001AA17118048>,20,8,12,<function mean_squared_error at 0x000001AA170D2950>,Adam,48,62
100,0.709361434,0.75,0.451675523,0.70370371,<function linear at 0x000001AA17118048>,20,12,12,<function mean_squared_error at 0x000001AA170D2950>,Adam,62,48
100,0.711143136,0.75,0.448275913,0.592592606,<function linear at 0x000001AA17118048>,20,24,12,<function mean_squared_error at 0x000001AA170D2950>,Adam,84,84
100,0.711233854,0.75,0.445534699,0.629629644,<function linear at 0x000001AA17118048>,10,12,24,<function mean_squared_error at 0x000001AA170D2950>,Adam,84,84
100,0.711241722,0.75,0.450495782,0.629629641,<function linear at 0x000001AA17118048>,10,24,12,<function mean_squared_error at 0x000001AA170D2950>,Adam,36,48
100,0.711711228,0.75,0.444223449,0.629629652,<function linear at 0x000001AA17118048>,20,24,8,<function mean_squared_error at 0x000001AA170D2950>,Adam,36,62
100,0.713056445,0.75,0.44593718,0.629629641,<function linear at 0x000001AA17118048>,10,12,24,<function mean_squared_error at 0x000001AA170D2950>,Adam,62,48
100,0.713150024,0.75,0.371876717,0.592592597,<function relu at 0x000001AA17107D08>,30,12,24,<function mean_squared_error at 0x000001AA170D2950>,Adam,48,48
100,0.713632941,1,0.379924536,0.666666687,<function relu at 0x000001AA17107D08>,30,8,12,<function mean_squared_error at 0x000001AA170D2950>,Adam,62,36
100,0.714119315,0.75,0.446589687,0.592592576,<function linear at 0x000001AA17118048>,20,8,8,<function mean_squared_error at 0x000001AA170D2950>,Adam,48,62
100,0.717606604,1,0.361207185,0.629629652,<function relu at 0x000001AA17107D08>,20,12,12,<function mean_squared_error at 0x000001AA170D2950>,Adam,62,48
100,0.717863619,0.75,0.364458147,0.62962963,<function relu at 0x000001AA17107D08>,10,8,12,<function mean_squared_error at 0x000001AA170D2950>,Adam,84,36
100,0.718206167,0.75,0.363449833,0.666666687,<function relu at 0x000001AA17107D08>,20,24,12,<function mean_squared_error at 0x000001AA170D2950>,Adam,36,48
100,0.718747973,0.75,0.447088246,0.55555556,<function linear at 0x000001AA17118048>,20,24,8,<function mean_squared_error at 0x000001AA170D2950>,Adam,84,48
100,0.719064951,0.5,0.451225858,0.48148149,<function linear at 0x000001AA17118048>,20,24,8,<function mean_squared_error at 0x000001AA170D2950>,Adam,48,48
100,0.721278965,0.75,0.447266678,0.55555556,<function linear at 0x000001AA17118048>,20,8,24,<function mean_squared_error at 0x000001AA170D2950>,Adam,62,84
100,0.721910059,0.75,0.347937295,0.666666675,<function relu at 0x000001AA17107D08>,20,12,24,<function mean_squared_error at 0x000001AA170D2950>,Adam,36,48
100,0.72342515,0.75,0.351613018,0.666666664,<function relu at 0x000001AA17107D08>,20,8,12,<function mean_squared_error at 0x000001AA170D2950>,Adam,62,48
100,0.724175692,0.75,0.448498327,0.629629652,<function linear at 0x000001AA17118048>,20,24,24,<function mean_squared_error at 0x000001AA170D2950>,Adam,48,62
100,0.725535154,0.75,0.455426413,0.629629652,<function linear at 0x000001AA17118048>,20,12,24,<function mean_squared_error at 0x000001AA170D2950>,Adam,48,84
100,0.728151917,0.75,0.350294729,0.666666687,<function relu at 0x000001AA17107D08>,20,24,8,<function mean_squared_error at 0x000001AA170D2950>,Adam,36,48
100,0.729195297,0.75,0.35712114,0.703703699,<function relu at 0x000001AA17107D08>,20,12,8,<function mean_squared_error at 0x000001AA170D2950>,Adam,36,48
100,0.729335725,0.75,0.353873787,0.666666664,<function relu at 0x000001AA17107D08>,20,24,12,<function mean_squared_error at 0x000001AA170D2950>,Adam,84,48
100,0.730551362,0.75,0.368105263,0.666666687,<function relu at 0x000001AA17107D08>,30,24,12,<function mean_squared_error at 0x000001AA170D2950>,Adam,36,36
100,0.730836034,0.75,0.349888143,0.703703699,<function relu at 0x000001AA17107D08>,20,12,12,<function mean_squared_error at 0x000001AA170D2950>,Adam,62,36
100,0.731011748,0.75,0.447869996,0.629629619,<function linear at 0x000001AA17118048>,20,12,12,<function mean_squared_error at 0x000001AA170D2950>,Adam,48,36
100,0.732852817,0.75,0.430105329,0.666666687,<function relu at 0x000001AA17107D08>,30,12,24,<function mean_squared_error at 0x000001AA170D2950>,Adam,36,36
100,0.734661222,0.5,0.448136692,0.592592598,<function linear at 0x000001AA17118048>,10,24,8,<function mean_squared_error at 0x000001AA170D2950>,Adam,48,62
100,0.735946596,0.75,0.365567207,0.666666687,<function relu at 0x000001AA17107D08>,30,8,12,<function mean_squared_error at 0x000001AA170D2950>,Adam,48,84
100,0.735963166,0.75,0.337199068,0.592592617,<function relu at 0x000001AA17107D08>,20,8,12,<function mean_squared_error at 0x000001AA170D2950>,Adam,62,84
100,0.736128449,0.75,0.381796359,0.703703721,<function relu at 0x000001AA17107D08>,20,12,8,<function mean_squared_error at 0x000001AA170D2950>,Adam,36,62
100,0.73723948,0.75,0.395590165,0.740740745,<function relu at 0x000001AA17107D08>,20,8,8,<function mean_squared_error at 0x000001AA170D2950>,Adam,36,84
100,0.73748523,0.75,0.353786916,0.666666687,<function relu at 0x000001AA17107D08>,30,12,12,<function mean_squared_error at 0x000001AA170D2950>,Adam,62,36
100,0.737611055,0.75,0.363491684,0.740740716,<function relu at 0x000001AA17107D08>,30,8,12,<function mean_squared_error at 0x000001AA170D2950>,Adam,62,62
100,0.737780988,0.75,0.452961176,0.481481479,<function linear at 0x000001AA17118048>,20,12,8,<function mean_squared_error at 0x000001AA170D2950>,Adam,62,48
100,0.737782121,0.75,0.359274094,0.740740756,<function relu at 0x000001AA17107D08>,20,8,24,<function mean_squared_error at 0x000001AA170D2950>,Adam,48,36
100,0.742702723,0.5,0.455346741,0.592592595,<function linear at 0x000001AA17118048>,10,8,12,<function mean_squared_error at 0x000001AA170D2950>,Adam,48,62
100,0.743691564,0.75,0.34243767,0.629629619,<function relu at 0x000001AA17107D08>,20,12,24,<function mean_squared_error at 0x000001AA170D2950>,Adam,48,36
100,0.744930744,0.75,0.376458406,0.592592597,<function relu at 0x000001AA17107D08>,30,12,12,<function mean_squared_error at 0x000001AA170D2950>,Adam,48,36
100,0.745619237,0.75,0.351280748,0.666666664,<function relu at 0x000001AA17107D08>,20,24,12,<function mean_squared_error at 0x000001AA170D2950>,Adam,36,36
100,0.748776793,0.75,0.377719164,0.555555582,<function relu at 0x000001AA17107D08>,30,24,8,<function mean_squared_error at 0x000001AA170D2950>,Adam,48,36
100,0.75272119,0.75,0.367585897,0.629629612,<function relu at 0x000001AA17107D08>,30,24,12,<function mean_squared_error at 0x000001AA170D2950>,Adam,36,48
100,0.753834844,0.5,0.44657423,0.555555549,<function linear at 0x000001AA17118048>,20,24,24,<function mean_squared_error at 0x000001AA170D2950>,Adam,84,62
100,0.755427241,0.5,0.444284959,0.592592606,<function linear at 0x000001AA17118048>,20,24,24,<function mean_squared_error at 0x000001AA170D2950>,Adam,36,36
100,0.755930007,0.5,0.453687452,0.555555571,<function linear at 0x000001AA17118048>,20,12,24,<function mean_squared_error at 0x000001AA170D2950>,Adam,36,84
100,0.756149709,0.75,0.353936179,0.703703699,<function relu at 0x000001AA17107D08>,20,8,24,<function mean_squared_error at 0x000001AA170D2950>,Adam,62,36
100,0.75659585,0.5,0.444796745,0.629629652,<function linear at 0x000001AA17118048>,20,8,8,<function mean_squared_error at 0x000001AA170D2950>,Adam,36,48
100,0.75699842,0.75,0.364533186,0.666666687,<function relu at 0x000001AA17107D08>,30,8,12,<function mean_squared_error at 0x000001AA170D2950>,Adam,84,36
100,0.758620024,0.75,0.309738227,0.740740756,<function relu at 0x000001AA17107D08>,10,12,24,<function mean_squared_error at 0x000001AA170D2950>,Adam,62,48
100,0.75893122,0.75,0.386276603,0.592592597,<function relu at 0x000001AA17107D08>,30,12,12,<function mean_squared_error at 0x000001AA170D2950>,Adam,62,48
100,0.76054579,1,0.353256944,0.629629622,<function relu at 0x000001AA17107D08>,20,12,8,<function mean_squared_error at 0x000001AA170D2950>,Adam,48,48
100,0.762639701,0.75,0.361216694,0.629629612,<function relu at 0x000001AA17107D08>,30,12,8,<function mean_squared_error at 0x000001AA170D2950>,Adam,84,36
100,0.763119042,0.75,0.388083637,0.629629612,<function relu at 0x000001AA17107D08>,30,8,24,<function mean_squared_error at 0x000001AA170D2950>,Adam,84,36
100,0.7654773,0.75,0.334634611,0.666666653,<function relu at 0x000001AA17107D08>,20,12,12,<function mean_squared_error at 0x000001AA170D2950>,Adam,62,62
100,0.765545726,0.75,0.342158868,0.703703714,<function relu at 0x000001AA17107D08>,20,24,8,<function mean_squared_error at 0x000001AA170D2950>,Adam,84,62
100,0.767621875,0.5,0.460647222,0.55555556,<function linear at 0x000001AA17118048>,20,8,24,<function mean_squared_error at 0x000001AA170D2950>,Adam,62,62
100,0.768984079,0.75,0.350437284,0.629629612,<function relu at 0x000001AA17107D08>,30,24,24,<function mean_squared_error at 0x000001AA170D2950>,Adam,48,36
100,0.769435585,0.75,0.517532091,0.666666664,<function relu at 0x000001AA17107D08>,20,8,8,<function mean_squared_error at 0x000001AA170D2950>,Adam,48,36
100,0.769662917,0.75,0.372678768,0.592592617,<function relu at 0x000001AA17107D08>,20,12,8,<function mean_squared_error at 0x000001AA170D2950>,Adam,62,84
100,0.770442605,0.75,0.367895573,0.740740716,<function relu at 0x000001AA17107D08>,30,8,12,<function mean_squared_error at 0x000001AA170D2950>,Adam,62,48
100,0.771046519,0.75,0.401585549,0.629629612,<function relu at 0x000001AA17107D08>,30,8,12,<function mean_squared_error at 0x000001AA170D2950>,Adam,36,48
100,0.774252176,0.75,0.37360384,0.592592617,<function relu at 0x000001AA17107D08>,20,8,12,<function mean_squared_error at 0x000001AA170D2950>,Adam,36,48
100,0.776598573,0.75,0.313619486,0.777777769,<function relu at 0x000001AA17107D08>,10,12,8,<function mean_squared_error at 0x000001AA170D2950>,Adam,62,36
100,0.778157234,0.75,0.339013707,0.666666653,<function relu at 0x000001AA17107D08>,20,24,24,<function mean_squared_error at 0x000001AA170D2950>,Adam,36,36
100,0.780372322,0.75,0.358796477,0.666666687,<function relu at 0x000001AA17107D08>,30,12,24,<function mean_squared_error at 0x000001AA170D2950>,Adam,36,48
100,0.7844069,0.75,0.361731261,0.666666687,<function relu at 0x000001AA17107D08>,30,8,24,<function mean_squared_error at 0x000001AA170D2950>,Adam,62,36
100,0.786338866,0.75,0.319860681,0.666666653,<function relu at 0x000001AA17107D08>,20,12,24,<function mean_squared_error at 0x000001AA170D2950>,Adam,48,84
100,0.787217677,0.75,0.354366961,0.592592576,<function relu at 0x000001AA17107D08>,20,12,8,<function mean_squared_error at 0x000001AA170D2950>,Adam,48,36
100,0.787335336,0.25,0.492278337,0.629629612,<function relu at 0x000001AA17107D08>,30,8,8,<function mean_squared_error at 0x000001AA170D2950>,Adam,48,84
100,0.788273275,0.75,0.353087384,0.629629652,<function relu at 0x000001AA17107D08>,20,8,12,<function mean_squared_error at 0x000001AA170D2950>,Adam,36,62
100,0.788474858,0.75,0.32482396,0.70370371,<function relu at 0x000001AA17107D08>,10,24,8,<function mean_squared_error at 0x000001AA170D2950>,Adam,36,62
100,0.78938967,0.5,0.460616291,0.740740716,<function relu at 0x000001AA17107D08>,30,24,8,<function mean_squared_error at 0x000001AA170D2950>,Adam,62,36
100,0.789883196,0.75,0.35195946,0.666666675,<function relu at 0x000001AA17107D08>,20,12,12,<function mean_squared_error at 0x000001AA170D2950>,Adam,48,36
100,0.792561769,0.75,0.405542642,0.703703701,<function relu at 0x000001AA17107D08>,30,8,8,<function mean_squared_error at 0x000001AA170D2950>,Adam,48,36
100,0.79423511,0.75,0.359377007,0.70370371,<function relu at 0x000001AA17107D08>,10,12,12,<function mean_squared_error at 0x000001AA170D2950>,Adam,36,36
100,0.795632482,0.75,0.341476297,0.666666653,<function relu at 0x000001AA17107D08>,20,8,12,<function mean_squared_error at 0x000001AA170D2950>,Adam,84,36
100,0.795848131,0.5,0.455627313,0.555555571,<function linear at 0x000001AA17118048>,20,12,24,<function mean_squared_error at 0x000001AA170D2950>,Adam,84,62
100,0.796955884,0.75,0.359249473,0.666666687,<function relu at 0x000001AA17107D08>,30,8,24,<function mean_squared_error at 0x000001AA170D2950>,Adam,36,36
100,0.798358142,0.75,0.364389628,0.703703701,<function relu at 0x000001AA17107D08>,30,8,8,<function mean_squared_error at 0x000001AA170D2950>,Adam,48,62
100,0.799175978,0.75,0.334995781,0.703703699,<function relu at 0x000001AA17107D08>,10,12,12,<function mean_squared_error at 0x000001AA170D2950>,Adam,48,48
100,0.803006887,0.75,0.324347294,0.666666675,<function relu at 0x000001AA17107D08>,10,12,8,<function mean_squared_error at 0x000001AA170D2950>,Adam,84,36
100,0.804083705,0.75,0.368554434,0.666666664,<function relu at 0x000001AA17107D08>,20,8,12,<function mean_squared_error at 0x000001AA170D2950>,Adam,36,84
100,0.804228961,0.5,0.34529388,0.703703701,<function relu at 0x000001AA17107D08>,30,8,24,<function mean_squared_error at 0x000001AA170D2950>,Adam,36,84
100,0.80494386,0.75,0.332879782,0.666666687,<function relu at 0x000001AA17107D08>,30,12,24,<function mean_squared_error at 0x000001AA170D2950>,Adam,48,84
100,0.806467295,1,0.372081092,0.592592595,<function relu at 0x000001AA17107D08>,20,8,12,<function mean_squared_error at 0x000001AA170D2950>,Adam,48,36
100,0.806776941,0.75,0.341963483,0.70370371,<function relu at 0x000001AA17107D08>,10,8,8,<function mean_squared_error at 0x000001AA170D2950>,Adam,48,48
100,0.806850076,0.75,0.429107696,0.666666687,<function relu at 0x000001AA17107D08>,30,24,8,<function mean_squared_error at 0x000001AA170D2950>,Adam,62,48
100,0.807321846,0.75,0.355083924,0.666666668,<function relu at 0x000001AA17107D08>,20,24,8,<function mean_squared_error at 0x000001AA170D2950>,Adam,36,36
100,0.812116146,0.75,0.348575652,0.629629612,<function relu at 0x000001AA17107D08>,30,12,8,<function mean_squared_error at 0x000001AA170D2950>,Adam,62,84
100,0.812566638,0.75,0.351738183,0.666666664,<function relu at 0x000001AA17107D08>,20,24,8,<function mean_squared_error at 0x000001AA170D2950>,Adam,62,48
100,0.813147545,1,0.369368374,0.666666687,<function relu at 0x000001AA17107D08>,30,8,12,<function mean_squared_error at 0x000001AA170D2950>,Adam,48,48
100,0.814341187,0.5,0.445602983,0.666666687,<function relu at 0x000001AA17107D08>,30,8,12,<function mean_squared_error at 0x000001AA170D2950>,Adam,48,36
100,0.81533742,0.5,0.46834897,0.740740723,<function relu at 0x000001AA17107D08>,20,8,8,<function mean_squared_error at 0x000001AA170D2950>,Adam,48,48
100,0.816048861,0.75,0.327033274,0.666666687,<function relu at 0x000001AA17107D08>,10,12,12,<function mean_squared_error at 0x000001AA170D2950>,Adam,48,36
100,0.81671989,0.75,0.348566324,0.666666687,<function relu at 0x000001AA17107D08>,30,8,24,<function mean_squared_error at 0x000001AA170D2950>,Adam,62,62
100,0.81933403,0.75,0.367176547,0.666666653,<function relu at 0x000001AA17107D08>,20,12,8,<function mean_squared_error at 0x000001AA170D2950>,Adam,84,36
100,0.819661915,0.75,0.333454028,0.703703699,<function relu at 0x000001AA17107D08>,10,8,8,<function mean_squared_error at 0x000001AA170D2950>,Adam,62,36
